"municipality_code","date","cand_count","votes","age","win","win_count","total_votes","vote_share","D2201","A1301","A1303","A1801","A6103","A6104","A6105","A6106","F1101","I6100","I5101","I5102","I5211","I5212","E2501","E3501","unemployment","per.capita.income","student.per.school.1","student.per.school.2","A6108","D320101","D3202","A5103","A5104","livable","density","revenue.per.capita","F2201","F2211","population","number.of.health.centers","lat","lon","shutdown.0304","shutdown.0316","shutdown.0406","shutdown.0410","shutdown.0416","shutdown.0422","shutdown.0511","shutdown.0601","X2020.1.25","X2020.1.26","X2020.1.27","X2020.1.28","X2020.1.29","X2020.1.30","X2020.1.31","X2020.2.1","X2020.2.2","X2020.2.3","X2020.2.4","X2020.2.5","X2020.2.6","X2020.2.7","X2020.2.8","X2020.2.9","X2020.2.10","X2020.2.11","X2020.2.12","X2020.2.13","X2020.2.14","X2020.2.15","X2020.2.16","X2020.2.17","X2020.2.18","X2020.2.19","X2020.2.20","X2020.2.21","X2020.2.22","X2020.2.23","X2020.2.24","X2020.2.25","X2020.2.26","X2020.2.27","X2020.2.28","X2020.2.29","X2020.3.1","X2020.3.2","X2020.3.3","X2020.3.4","X2020.3.5","X2020.3.6","X2020.3.7","X2020.3.8","X2020.3.9","X2020.3.10","X2020.3.11","X2020.3.12","X2020.3.13","X2020.3.14","X2020.3.15","X2020.3.16","X2020.3.17","X2020.3.18","X2020.3.19","X2020.3.20","X2020.3.21","X2020.3.22","X2020.3.23","X2020.3.24","X2020.3.25","X2020.3.26","X2020.3.27","X2020.3.28","X2020.3.29","X2020.3.30","X2020.3.31","X2020.4.1","X2020.4.2","X2020.4.3","X2020.4.4","X2020.4.5","X2020.4.6","X2020.4.7","X2020.4.8","X2020.4.9","X2020.4.10","X2020.4.11","X2020.4.12","X2020.4.13","X2020.4.14","X2020.4.15","X2020.4.16","X2020.4.17","X2020.4.18","X2020.4.19","X2020.4.20","X2020.4.21","X2020.4.22","X2020.4.23","X2020.4.24","X2020.4.25","X2020.4.26","X2020.4.27","X2020.4.28","X2020.4.29","X2020.4.30","X2020.5.1","X2020.5.2","X2020.5.3","X2020.5.4","X2020.5.5","X2020.5.6","X2020.5.7","X2020.5.8","X2020.5.9","X2020.5.10","X2020.5.11","X2020.5.12","X2020.5.13","X2020.5.14","X2020.5.15","X2020.5.16","X2020.5.17","X2020.5.18","X2020.5.19","X2020.5.20","X2020.5.21","X2020.5.22","X2020.5.23","X2020.5.24","X2020.5.25","X2020.5.26","X2020.5.27","X2020.5.28","X2020.5.29","X2020.5.30","X2020.5.31","X2020.6.1","X2020.6.2","X2020.6.3","X2020.6.4","X2020.6.5","X2020.6.6","X2020.6.7","X2020.6.8","X2020.6.9","X2020.6.10","X2020.6.11","X2020.6.12","X2020.6.13","X2020.6.14","X2020.6.15","X2020.6.16","X2020.6.17","X2020.6.18","X2020.6.19","X2020.6.20","X2020.6.21","X2020.6.22","X2020.6.23","X2020.6.24","X2020.6.25","X2020.6.26","X2020.6.27","X2020.6.28","X2020.6.29","X2020.6.30","X2020.7.1","X2020.7.2","X2020.7.3","X2020.7.4","X2020.7.5","X2020.7.6","X2020.7.7","X2020.7.8","X2020.7.9","X2020.7.10","X2020.7.11","X2020.7.12","X2020.7.13","X2020.7.14","X2020.7.15","X2020.7.16","X2020.7.17","X2020.7.18","X2020.7.19","X2020.7.20","X2020.7.21","X2020.7.22","X2020.7.23","X2020.7.24","X2020.7.25","X2020.7.26","X2020.7.27","X2020.7.28","X2020.7.29","X2020.7.30","X2020.7.31","X2020.8.1","X2020.8.2","X2020.8.3","X2020.8.4","X2020.8.5","X2020.8.6","X2020.8.7","X2020.8.8","X2020.8.9","X2020.8.10","pref","pop.2020","number.of.neighbors","health.center.id","altitude","prec_mean","shine_mean","tmean_mean","commuters","date.0304","age.0304","win_count.0304","date.0316","age.0316","win_count.0316","date.0406","age.0406","win_count.0406","date.0410","age.0410","win_count.0410","date.0416","age.0416","win_count.0416","date.0422","age.0422","win_count.0422","date.0511","age.0511","win_count.0511","date.0601","age.0601","win_count.0601","tokyo_march"
22211,"4/16/17",2,47121,66,1,3,78801,0.597974645,-0.162518929,0.136642545,0.261413791,0.416123438,0.18551522,0.006452963,-1.523171884,-5.655393939,0.531888045,0.001766235,5.29e-05,0.000693164,0.00893476,0.000458193,0.05499359,0.027158635,0.03619416,8.014819819,6.05230305,6.040038238,0.029558802,0.425816213,0.584192724,0.0316047,0.032639763,0.8340777,2.342099901,5.951457275,0.039186635,0.395692853,12.04248255,1.945910149,34.8402696,138.3013192,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,169818,3,2276,40.0969,1818.449682,2132.929936,15.77133758,-0.883160464,"4/16/17",66,3,"4/16/17",66,3,"4/16/17",66,3,"4/16/17",66,3,"4/16/17",66,3,"4/16/17",66,3,"4/16/17",66,3,"4/16/17",66,3,NA
22212,"12/18/16",2,31197,59,1,2,50038,0.623466166,-0.116533816,0.132078989,0.277122083,0.564297085,0.222132194,0.006231088,-1.812260452,-5.645038268,0.530538785,0.001690982,3.56e-05,0.00056933,0.010518375,0.000576447,0.052975493,0.025515457,0.038545749,8.002041546,6.345771304,5.983096297,-0.06400533,0.400538275,0.59930093,0.027438588,0.027431439,0.944958043,2.990427373,5.928476931,0.028999972,0.356855689,11.84535382,1.791759469,34.77995378,138.0189518,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,139435,4,2272,40.1219,2128.216667,2112.730303,16.26363636,-0.928442829,"12/18/16",59,2,"12/18/16",59,2,"12/18/16",59,2,"12/18/16",59,2,"12/18/16",59,2,"12/18/16",59,2,"12/18/16",59,2,"12/18/16",59,2,NA
22213,"4/16/17",2,35519,70,1,3,59500,0.596957983,-0.105360516,0.14013717,0.253887367,0.26284009,0.199228635,0.005759062,-1.549508521,-5.564721122,0.553410935,0.001876189,4.24e-05,0.000695888,0.011626427,0.000551619,0.055880133,0.026871645,0.041263284,8.037567572,5.702417908,5.86426229,0.01093994,0.445951664,0.58089431,0.035859952,0.033112583,0.575557981,1.490354585,5.994054795,0.069402187,0.399375051,11.67677751,1.945910149,34.91956654,138.2337833,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,117804,5,2276,40.7204,2074.835714,2106.454365,15.10436508,-0.864758596,"4/16/17",70,3,"4/16/17",70,3,"4/16/17",70,3,"4/16/17",70,3,"4/16/17",70,3,"4/16/17",70,3,"4/16/17",70,3,"4/16/17",70,3,NA
22214,"5/22/16",1,NA,69,1,3,NA,NA,-0.139262067,0.134417325,0.276821838,0.593064308,0.2440305,0.006169702,-1.806413159,-6.377653529,0.524995648,0.001863087,3.42e-05,0.000690962,0.008797794,0.000424155,0.055039505,0.02657506,0.033664049,8.0615112,6.155482353,5.775844705,-0.087738914,0.375610732,0.624629509,0.029549983,0.03006527,0.522982583,2.014937374,5.974035381,0.035454471,0.321451121,11.88215527,1.791759469,35.29893167,138.8790136,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,144662,3,2272,41.5013,2563.136066,1987.214208,14.70983607,-0.876763402,"5/22/16",69,3,"5/22/16",69,3,"5/22/16",69,3,"5/22/16",69,3,"5/22/16",69,3,"5/22/16",69,3,"5/22/16",69,3,"5/24/20",73,4,NA
22215,"1/29/17",2,22119,45,1,3,39956,0.553583942,0.039220713,0.147539681,0.229841731,0.356490838,0.139807898,0.029814483,-2.002525075,-3.852819257,0.54407457,0.001379264,8.98e-05,0.000493977,0.013427189,0.001369663,0.057508778,0.029227064,0.032595313,8.061694357,6.141255086,6.070737728,-0.01308524,0.427995939,0.685653608,0.04819033,0.051499055,0.434633145,1.517115568,6.047250057,0.0258418,0.28402252,11.38795164,0.693147181,34.741827,137.9280426,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,88252,5,2257,39.8128,3048.865405,1761.956757,10.70540541,-1.121430198,"1/29/17",45,3,"1/29/17",45,3,"1/29/17",45,3,"1/29/17",45,3,"1/29/17",45,3,"1/29/17",45,3,"1/29/17",45,3,"1/29/17",45,3,NA
22216,"4/16/17",1,NA,74,1,4,NA,NA,-0.127833372,0.151546236,0.221438646,0.189324972,0.260930889,0.006329483,-1.409656686,-5.655863597,0.542540419,0.000730569,2.28e-05,0.000659781,0.004663967,0.000352641,0.061291566,0.028367749,0.034719835,8.025617408,6.110912862,6.439350371,-0.020202707,0.44599793,0.54550647,0.037491217,0.038080559,0.794147512,2.097395345,5.959013842,0.042824074,0.403467771,11.39099509,1.945910149,34.70889581,138.9213612,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,88521,3,2276,40.5659,1828.236,2138.936,15.675,-0.663663866,"4/16/17",74,4,"4/16/17",74,4,"4/16/17",74,4,"4/16/17",74,4,"4/16/17",74,4,"4/16/17",74,4,"4/16/17",74,4,"4/16/17",74,4,NA
22219,"6/12/16",2,8327,68,1,1,12965,0.642267644,-0.693147181,0.097486472,0.386105778,0.259513004,0.07963868,0.00240007,-2.109744206,-5.235569591,0.483155874,0.001805054,9.01e-05,0.00103641,0.011265321,0.00175739,0.038440316,0.020737539,0.055906792,7.850779927,4.783913921,4.727387819,0.043059489,0.272260267,0.444691253,0.031635093,0.03894611,0.242383598,0.734068806,6.179038915,0.054338467,0.12905386,9.963170555,1.791759469,35.22551476,138.8773354,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,21230,3,2251,41.0658,2509.356701,1902.734021,15.30824742,-1.567604037,"6/12/16",68,1,"6/12/16",68,1,"6/12/16",68,1,"6/12/16",68,1,"6/12/16",68,1,"6/12/16",68,1,"6/12/16",68,1,"6/12/16",68,1,NA
22220,"1/21/18",2,12026,53,1,2,21162,0.568282771,0.104360015,0.14547661,0.234825644,0.378538787,0.230786734,0.015757438,-1.276857745,-3.556524398,0.529760889,0.001043425,3.81e-05,0.000647816,0.004915784,0.001219419,0.055979693,0.031230169,0.035471401,8.091369692,5.779370832,5.601503626,0.05921186,0.50923767,0.677567887,0.041114594,0.049960578,0.320011584,1.32572517,5.962444997,0.021152633,0.391731918,10.85034629,2.079441542,34.7226947,137.5265482,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,51552,5,2271,39.5731,3018.403788,1826.959091,11.91969697,-0.59066925,"1/21/18",53,2,"1/21/18",53,2,"1/21/18",53,2,"1/21/18",53,2,"1/21/18",53,2,"1/21/18",53,2,"1/21/18",53,2,"1/21/18",53,2,NA
22221,"11/20/16",2,19663,42,1,1,32049,0.613529283,0.029558802,0.135141916,0.252203583,0.541955878,0.109685728,0.069544565,-1.830517997,-2.008135426,0.541035977,0.000993986,3.33e-05,0.000698963,0.006207459,0,0.051643822,0.026994872,0.031501175,8.054440528,6.241898959,5.775793011,0.108854405,0.552188314,0.696143281,0.041673649,0.044572539,0.572319778,1.930710721,5.893660225,0.049602605,0.467968974,10.99635001,1.945910149,34.92231494,138.925903,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,59656,2,2276,40.6983,1749.923077,2135.111538,15.72564103,-0.747041587,"11/20/16",42,1,"11/20/16",42,1,"11/20/16",42,1,"11/20/16",42,1,"11/20/16",42,1,"11/20/16",42,1,"11/20/16",42,1,"11/20/16",42,1,NA
22222,"4/17/16",2,10132,57,1,3,13252,0.764563839,-0.653926467,0.093655203,0.375259444,0,0.181626593,0.008461858,-2.040518082,-5.321478439,0.522878948,0.001413228,0.00015918,0.000541212,0.022317023,0,0.034569656,0.02012794,0.035236641,7.845332198,5.184588601,5.33753808,-0.056570351,0.256439078,0.4125657,0.032178858,0.034828121,0.188092425,-0.162048736,6.286051212,0.075769085,0.224015698,10.32088123,2.079441542,34.64836898,138.1482122,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,30360,6,2271,39.5832,2764.120821,1822.894135,13.35601173,-1.124325635,"4/17/16",57,3,"4/17/16",57,3,"4/17/16",57,3,"4/17/16",57,3,"4/17/16",57,3,"4/19/20",61,4,"4/19/20",61,4,"4/19/20",61,4,NA
22223,"4/10/16",2,9884,69,1,1,18712,0.528217187,0,0.128031187,0.269107987,0,0.22088526,0.005003377,-1.672075117,-4.811662667,0.569187795,0.001079201,3.01e-05,0.000482044,0.005995421,0.000120511,0.049827391,0.028106193,0.031548293,7.96610764,5.788123623,6.132312856,-0.030459207,0.460893989,0.666428766,0.028594996,0.037454557,0.75,1.608003082,6.232713745,0.087092104,0.388684709,10.3829773,1.945910149,34.73883096,138.1004664,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,32305,3,2276,39.9283,2037.530645,2206.962903,16.24677419,-0.863180377,"4/10/16",69,1,"4/10/16",69,1,"4/10/16",69,1,"4/10/16",69,1,"4/12/20",73,2,"4/12/20",73,2,"4/12/20",73,2,"4/12/20",73,2,NA
22224,"1/22/17",2,15667,66,1,3,25014,0.626329256,-0.287682072,0.14445181,0.249812886,0.180591493,0.274212518,0.005196416,-1.486694134,-5.783034271,0.561448153,0.001355437,2.08e-05,0.000604545,0.005420054,0.000396081,0.054500259,0.030098395,0.029137307,7.95983325,5.678274715,5.895779297,-0.051293294,0.379332419,0.512546125,0.03941999,0.036333506,0.763350674,1.634184902,5.99875079,0.098823068,0.412397018,10.79133766,1.945910149,35.03799393,138.9729462,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,48598,4,2276,40.4393,2001.322472,2130.602247,15.71685393,-0.6761633,"1/22/17",66,3,"1/22/17",66,3,"1/22/17",66,3,"1/22/17",66,3,"1/22/17",66,3,"1/22/17",66,3,"1/22/17",66,3,"1/22/17",66,3,NA
